price_id,sku_id,mrp,selling_price,discount_pct,effective_date
cbfbf907-8792-4ffb-8a2a-9434f56f95f6,SKU004057,4705,3069.81,34.75,2026-09-20
4c5c1301-3df5-4903-90d2-0a1480c05d2a,SKU004058,11890,7027.94,40.89,2026-09-20
2ccecf6b-3195-439d-899a-94ddb829dfba,SKU004059,3419,2378.4,30.44,2026-09-20
b54e990b-a9c7-4c1b-9378-370c972f711e,SKU004060,4851,3651.94,24.72,2026-09-20
fa848f23-b410-4eae-97ee-21ec9f60865c,SKU004061,13504,12970.79,3.95,2026-09-20
60d29c7e-12e4-4b45-923e-2c9a54df8dde,SKU004062,5650,3633.98,35.68,2026-09-20
bbbccc2d-204f-41ae-be60-f9ade5e3e329,SKU004063,10319,7843.9,23.99,2026-09-20
a1ca5b57-9229-420c-9ae9-fb25e583fc80,SKU004064,13003,8659.13,33.41,2026-09-20
cff52b65-0b80-47f6-aaa4-a83a5e230179,SKU004065,9113,7737.43,15.09,2026-09-20
befe3079-7a08-4409-9e2d-a9b612b2b84c,SKU004066,14272,8794.89,38.38,2026-09-20
67d193a2-20fb-47c8-9ccc-f388255747fb,SKU004067,11754,10119.34,13.91,2026-09-20
968b5660-0555-4c35-8be1-862818eab3f2,SKU004068,1949,1492.12,23.44,2026-09-20
b7d756df-fcfe-4115-b7eb-e751e34a20d1,SKU004069,10274,6535.4,36.39,2026-09-20
232dd7bb-6a74-4bbf-9463-8b791257aece,SKU004070,13204,12353.36,6.44,2026-09-20
671f3275-3db7-4df4-8ee0-bbfbacea6645,SKU004071,3639,2474.34,32.0,2026-09-20
e0766404-2b44-40e1-98e1-ce36e1bb44c0,SKU004072,7770,6772.97,12.83,2026-09-20
8678807b-0cf4-4e1d-84ef-b1e2136a0935,SKU004073,1453,952.12,34.47,2026-09-20
4cefd08c-94a4-4dcc-a500-61317e918604,SKU004074,13700,9796.95,28.49,2026-09-20
04b158fe-56b0-41e0-a02b-5b71e2ce09aa,SKU004075,13093,11182.43,14.59,2026-09-20
7b33e2c1-daa8-4bdf-88f7-517366583cb3,SKU004076,7377,4874.64,33.92,2026-09-20
7d2cc96b-3444-4988-99d1-2d445b279f04,SKU004077,1766,1068.72,39.48,2026-09-20
9cbaa6fe-e345-4932-866e-d8a10c42cc7f,SKU004078,8611,7152.73,16.93,2026-09-20
f2cf9a08-a0ab-4d4f-ab9b-5655fb22f76f,SKU004079,14447,8508.88,41.1,2026-09-20
dca0748b-4832-4270-ace3-2816f4f280e2,SKU004080,11305,6706.89,40.67,2026-09-20
d109c0b4-de35-4256-b3b2-e3659d14056f,SKU004081,9227,8509.82,7.77,2026-09-20
72541654-da7d-48dc-89ae-808cbfdec3c4,SKU004082,10451,7423.58,28.97,2026-09-20
1ff33b25-60c0-4090-8ab5-f6002f916167,SKU004083,1415,935.25,33.9,2026-09-20
dc262e33-c28d-44eb-b649-a4a55de248a4,SKU004084,894,730.66,18.27,2026-09-20
dce116df-2b25-46a2-83db-652f4aa975fa,SKU004085,3291,1974.52,40.0,2026-09-20
c4f2468a-d55f-4eea-acea-3e959d00846d,SKU004086,2379,1285.12,45.98,2026-09-20
93452e67-d697-41f4-a060-e409859555bc,SKU004087,4322,3650.33,15.54,2026-09-20
aa297d2c-4ef2-4943-bfdb-cc0641a4e187,SKU004088,4817,3473.1,27.9,2026-09-20
3ec70c96-e172-41cb-ba46-f8e9a3057b1a,SKU004089,2307,2211.36,4.15,2026-09-20
ab9269eb-7a9f-4e08-aa5a-5fce1dd02c37,SKU004090,11117,9055.04,18.55,2026-09-20
94bd95a1-c1ba-4789-9c1a-55c764805388,SKU004091,11321,7606.75,32.81,2026-09-20
36864a01-e139-47bb-8538-127bbdc5821f,SKU004092,10578,7339.68,30.61,2026-09-20
e0d6a6df-44a7-4782-9cbc-c379a886e180,SKU004093,606,437.73,27.77,2026-09-20
ccf330e0-dba2-4af2-a741-d0a20c71eb11,SKU004094,12305,10424.14,15.29,2026-09-20
7d4ff095-bedf-4a2d-99b5-d400f8a45efb,SKU004095,9935,9563.55,3.74,2026-09-20
6b279d62-9b0a-4024-8e78-d36b8352e293,SKU004096,9282,7251.98,21.87,2026-09-20
ef13ef81-8ed8-4a6f-b3c5-3546ebe73d05,SKU004097,10173,9368.85,7.9,2026-09-20
92b0a13a-e4c0-4bce-bb58-acf6dc4255b5,SKU004098,8997,8016.51,10.9,2026-09-20
c9ba21e1-89a2-4c2b-a242-f954e90b7df7,SKU004099,9022,7996.7,11.36,2026-09-20
c4e99fb0-923e-4f8e-878d-36eb62e6fdc6,SKU004100,14523,10736.01,26.08,2026-09-20
bcb7313a-0d88-4698-ae7f-aa330eb88888,SKU004101,10430,7386.99,29.18,2026-09-20
394a2932-1345-48e5-9a2c-ae23f4cc1680,SKU004102,14621,11232.45,23.18,2026-09-20
351c1b3f-bc2e-4dc8-a5fc-e54aa3ff307f,SKU004103,12072,8234.07,31.79,2026-09-20
88a7e37b-127e-4fa7-b65f-b40c2a63afa5,SKU004104,11900,7037.95,40.86,2026-09-20
c1bd8915-8ca4-4ef9-9ba9-1ed25584f827,SKU004105,8280,5247.22,36.63,2026-09-20
d21a358c-da55-498f-8d7a-ececb8b7b6c7,SKU004106,6057,5486.17,9.42,2026-09-20
17359767-c277-4e17-a138-c3a38a8fab42,SKU004107,12078,10116.99,16.24,2026-09-20
443aeef6-46ce-4eb2-b870-3807c7a45c37,SKU004108,9793,6055.52,38.16,2026-09-20
710524cc-41bc-420e-8e72-7b6ea7f54558,SKU004109,7940,7818.35,1.53,2026-09-20
35b50187-f051-44d6-be9d-368564a7c22a,SKU004110,13600,10763.47,20.86,2026-09-20
4a14428b-1cca-4f22-abc2-c2876eb39cf7,SKU004111,1757,957.18,45.52,2026-09-20
f791d818-d330-48b0-ba87-81b32946e469,SKU004112,14185,9549.99,32.68,2026-09-20
b64d053d-38e3-483c-9488-f3a1c9f06cc2,SKU004113,6837,6255.36,8.51,2026-09-20
4e19046c-8208-404a-a750-19027b9a80ee,SKU004114,14425,8634.02,40.15,2026-09-20
a55db3c8-6175-4ebe-8fae-240690e7d3cd,SKU004115,6179,5418.51,12.31,2026-09-20
a1b6142a-f852-473e-ade9-f895348cb315,SKU004116,3145,2878.04,8.49,2026-09-20
f4d79b4a-1b61-4b0b-8b05-b2379a1ba1cd,SKU004117,7079,4467.44,36.89,2026-09-20
964c6aed-4fcf-470c-977f-31f44e7e8a0b,SKU004118,12165,8482.69,30.27,2026-09-20
ea0e6eb6-1e2e-4cfb-9af1-280982ed545b,SKU004119,1446,1125.7,22.15,2026-09-20
ebf3f54a-3bd1-4f48-8701-2ae7d46a4cd8,SKU004120,5188,4127.87,20.43,2026-09-20
664b9da0-159c-4b52-b920-93b5c0cb3877,SKU004121,14651,13724.42,6.32,2026-09-20
d9224151-e131-4757-9d9d-004b52b6cbce,SKU004122,5542,4257.63,23.18,2026-09-20
7d8b3966-825a-43b2-8687-53bcefa8b039,SKU004123,1877,1056.06,43.74,2026-09-20
1e4a1c7f-e0ed-456f-9930-d622347cdb96,SKU004124,5175,3658.7,29.3,2026-09-20
592f6f13-6eb9-457b-9954-2ae88312b546,SKU004125,2225,1841.6,17.23,2026-09-20
1477a855-81c4-42fb-8a16-318141e85ee1,SKU004126,4834,2592.17,46.38,2026-09-20
0e4ccd4d-4dc3-49da-8ce5-cac39fa70162,SKU004127,10175,6955.55,31.64,2026-09-20
90a10ef2-68e3-4171-b25b-ef5c9dd333a4,SKU004128,4442,2315.49,47.87,2026-09-20
bc9df6ae-7bf0-4df1-8cb8-a33e69d00364,SKU004129,1861,1498.36,19.49,2026-09-20
51fede81-0efc-4704-94e9-9ab18db365b0,SKU004130,8982,4591.99,48.88,2026-09-20
cf110136-38cd-41aa-8a5d-b019387aa211,SKU004131,2355,1626.11,30.95,2026-09-20
747f10b4-76cf-4030-9336-1ece896286a5,SKU004132,11966,7669.6,35.91,2026-09-20
48e0e013-5bb1-41c2-be75-f17d5590a9ab,SKU004133,10796,10123.41,6.23,2026-09-20
c6f643e9-73ed-4f95-a17b-6047475e90ee,SKU004134,11224,8368.8,25.44,2026-09-20
8f7a41ac-c2a0-42e1-aad9-54ae44d7702c,SKU004135,6548,6325.12,3.4,2026-09-20
ea47f95d-6622-4f9d-b784-ecfac7d82ada,SKU004136,4858,3033.68,37.55,2026-09-20
a6f5fabc-aea9-4fa0-8410-b90e27177e44,SKU004137,12914,7202.25,44.23,2026-09-20
f58e0227-3c24-440e-9f1d-4d791ce4dac7,SKU004138,2451,2284.75,6.78,2026-09-20
4ad7ff88-d64d-4961-a892-218917e2e5c4,SKU004139,1088,933.8,14.17,2026-09-20
bf091bf7-2768-4c96-b9bb-cbcb57ddfdff,SKU004140,2228,1324.07,40.57,2026-09-20
15f6882e-a504-4da6-a9c4-edddef61077d,SKU004141,1652,1181.52,28.48,2026-09-20
3c4efd94-e4eb-4af0-9778-2d1b6d3159dc,SKU004142,9397,6520.24,30.61,2026-09-20
88431e1b-00b7-4593-bf71-0aaac5598951,SKU004143,3239,2743.82,15.29,2026-09-20
ed7f9007-01b0-4e6c-9365-1add1754e46e,SKU004144,9014,7241.35,19.67,2026-09-20
5a07ead1-1281-4a65-8bd0-925d8c527e0c,SKU004145,7775,7556.77,2.81,2026-09-20
a0fd6f8a-0924-4388-af59-4b2f970c58b6,SKU004146,7552,5159.51,31.68,2026-09-20
d5918ba1-a816-4f07-a365-2e97e3e1c958,SKU004147,12338,9869.76,20.01,2026-09-20
55e8a186-01ce-45a3-8725-43cd215407b5,SKU004148,7650,6738.49,11.92,2026-09-20
e44a47ea-3406-417e-b05e-f537a73bbd0e,SKU004149,14801,12266.63,17.12,2026-09-20
751eefea-ee3a-4a14-b11f-12d6bb80cdf2,SKU004150,14380,11203.56,22.09,2026-09-20
ee3233a6-02f0-4615-997c-5ee2bce316bc,SKU004151,5827,3010.79,48.33,2026-09-20
4048714b-a525-418f-9b1c-89280de1f76d,SKU004152,6590,4863.22,26.2,2026-09-20
9a34072d-5373-4fdf-8a0d-ec7dfb44f97a,SKU004153,4724,3922.53,16.97,2026-09-20
eff8bbb2-b905-4f15-bd09-e098bad040de,SKU004154,1931,1377.64,28.66,2026-09-20
c35a708c-e64a-4410-9f66-2a01809b0b3b,SKU004155,13461,12478.28,7.3,2026-09-20
0225a88a-f002-470e-b190-529c7e1c7e0d,SKU004156,8808,7312.77,16.98,2026-09-20
41f33c17-b40f-4630-84ab-bd89419599ad,SKU004157,2922,1787.85,38.81,2026-09-20
90ee5588-bdf0-4c2e-908d-c29a21779b29,SKU004158,13608,9653.45,29.06,2026-09-20
e68385f1-fd2c-4bc3-a25d-edab063124ba,SKU004159,9979,8597.89,13.84,2026-09-20
7e2977f6-9737-4ce1-9d80-d5dacd5a9e11,SKU004160,14920,14205.78,4.79,2026-09-20
30ec3cbe-8c18-4d8a-bb78-f83562d7a64b,SKU004161,13983,7729.14,44.72,2026-09-20
0bc35766-31e7-427a-91be-8cbf687efd19,SKU004162,9784,7481.07,23.54,2026-09-20
308a35c3-036f-4905-8ea2-4c2d2e283560,SKU004163,842,635.88,24.48,2026-09-20
0108dd44-0bcf-4dca-a815-2e6b696b10d0,SKU004164,4275,3560.17,16.72,2026-09-20
c0357607-6a7d-4c9f-8e53-c17e820b61f7,SKU004165,7022,3788.48,46.05,2026-09-20
f9fe74e7-4e54-438b-b92f-7dfeb987787f,SKU004166,9199,6340.1,31.08,2026-09-20
fba7a0e8-f561-4629-bff7-04dfe8121791,SKU004167,14426,8035.68,44.3,2026-09-20
9d992064-e5ae-4771-8317-4317d9496ebf,SKU004168,8566,6822.41,20.35,2026-09-20
dbd3d035-1a62-4a4f-bb73-4315f9f3889e,SKU004169,13092,12991.59,0.77,2026-09-20
04d2c7fb-d9a2-40ad-b1c4-7828943e78a5,SKU004170,11927,10718.51,10.13,2026-09-20
feeaff50-e032-483a-9609-00a0c3dc568c,SKU004171,9370,8651.41,7.67,2026-09-20
890d28b2-168d-4ed9-b85e-59c14322f619,SKU004172,10181,6264.05,38.47,2026-09-20
9f4c3fee-9efc-4ead-b8bd-256a449d1d23,SKU004173,8199,7583.36,7.51,2026-09-20
207d036c-7332-40a2-a329-51d131d4b862,SKU004174,12672,12267.05,3.2,2026-09-20
03a8baf0-fb79-44bb-9f62-9ff908ec4e14,SKU004175,1782,1550.73,12.98,2026-09-20
04326d0f-bf45-41f5-8ad2-b9d7a9964eb5,SKU004176,9513,6974.69,26.68,2026-09-20
0027a67c-d8db-45fc-bf5c-5032977b8c61,SKU004177,6036,4613.24,23.57,2026-09-20
fca8db75-859a-465d-914f-8d1cd5479fa7,SKU004178,7183,3900.34,45.7,2026-09-20
cc7d3053-63ed-48af-a089-ffc0ba41e208,SKU004179,14189,8925.85,37.09,2026-09-20
e21113d0-1e19-424d-ac7f-61fdd9cddf12,SKU004180,8910,5160.05,42.09,2026-09-20
1fa83f08-d45e-4e63-8c83-e8297b630392,SKU004181,2566,2045.46,20.29,2026-09-20
44523d76-8dc7-49d4-91b2-893dd5c311af,SKU004182,3359,2504.53,25.44,2026-09-20
486ff3fe-dbb9-458b-864a-a9bbf67c347f,SKU004183,14363,12905.83,10.15,2026-09-20
766355fd-329e-4726-817a-891b53a02fab,SKU004184,6897,5362.47,22.25,2026-09-20
a3dec09c-2a3a-4358-890e-8da8cccba262,SKU004185,10786,7796.33,27.72,2026-09-20
e0e5e51a-72ad-431b-b582-5cff6306410f,SKU004186,6822,3603.69,47.18,2026-09-20
3e5b0634-66f2-4b9a-bcb4-594e5fccb72f,SKU004187,1855,1603.37,13.56,2026-09-20
0351c296-4351-40e1-8c9c-d125a59e014d,SKU004188,4244,3154.22,25.68,2026-09-20
3a752a8e-a001-405a-95d1-680b1079f6a4,SKU004189,13337,12381.78,7.16,2026-09-20
56244f27-b731-4955-b01e-5df847ad7d22,SKU004190,2908,2518.45,13.4,2026-09-20
1a66daea-7be5-424e-a07a-09bd4af98377,SKU004191,907,522.29,42.42,2026-09-20
4f135ad0-5c6d-4f5c-9bf0-a9224ef4e080,SKU004192,1579,881.24,44.19,2026-09-20
c8b3fe6f-8bdc-482f-98ca-1e3e1c769a99,SKU004193,13906,7056.03,49.26,2026-09-20
d4f39f93-2190-4890-944a-742de922b255,SKU004194,3357,2381.59,29.06,2026-09-20
4d092e74-34c8-4c89-a2da-a4971203504a,SKU004195,4379,4078.96,6.85,2026-09-20
f8a20b68-d6ac-473c-a8db-448edbf75981,SKU004196,3296,1709.12,48.15,2026-09-20
b7e2ee6b-f8c3-4026-bc20-438b2d44cca2,SKU004197,3274,3065.16,6.38,2026-09-20
46969d56-4e10-4d02-bc1c-b439f394f6a0,SKU004198,7952,7727.6,2.82,2026-09-20
f9a5024d-35c1-4cb6-8e53-232adf0451c7,SKU004199,2980,2258.68,24.21,2026-09-20
0b5af567-4b5d-406f-954f-ca1e63e8b1fe,SKU004200,6934,6523.23,5.92,2026-09-20
93c7c4cc-e2c5-4af5-aa20-1308bf7c50bd,SKU004201,13683,10371.07,24.2,2026-09-20
ea5a602d-5947-4588-b213-3b3e65f52ce1,SKU004202,2431,1254.48,48.4,2026-09-20
7741b6df-930c-47ad-9a51-be3cbdfdc450,SKU004203,8645,5622.12,34.97,2026-09-20
4efaa4dd-19c2-471f-95f3-5a9edd9129f4,SKU004204,5454,4607.18,15.53,2026-09-20
2d90d2f3-a1fe-4171-a3a8-a43181c87a96,SKU004205,14961,8183.43,45.3,2026-09-20
8d49ec0e-61ee-4a67-8a39-70fce804dfc5,SKU004206,9891,6022.66,39.11,2026-09-20
fa32df06-c90e-4f47-ad1b-9082f6eea033,SKU004207,1981,1110.59,43.94,2026-09-20
9fecd185-f516-4e85-b167-c63d111affb9,SKU004208,6843,5787.79,15.42,2026-09-20
3c1618e9-9ddb-4855-b618-0946fd238a7c,SKU004209,3634,3607.79,0.72,2026-09-20
50b9bbfd-8e21-4f19-a492-89fbb4cf443f,SKU004210,7581,6240.37,17.68,2026-09-20
cf5c8658-bd85-47b2-900c-f0c52dbf6d80,SKU004211,4224,2710.19,35.84,2026-09-20
ef097859-94c4-4dd1-9207-f3d3143a96b7,SKU004212,13598,8138.77,40.15,2026-09-20
5a24afcb-6854-4ba9-ae98-2d5e2250a521,SKU004213,9343,8166.08,12.6,2026-09-20
5774c7ba-4d44-472c-9497-5556f12f461b,SKU004214,12509,10398.44,16.87,2026-09-20
7c0699ed-8050-4377-9f33-98d6899aae6b,SKU004215,7402,4242.0,42.69,2026-09-20
1f66c3a5-d4a7-414a-aa51-eb6e778ae7f8,SKU004216,8038,6566.13,18.31,2026-09-20
fd4caf19-a493-4c00-9246-0d81f205ec10,SKU004217,14286,11016.16,22.89,2026-09-20
a9bc88f3-32b4-49ec-abc0-bb9c556c5d06,SKU004218,4125,2356.14,42.88,2026-09-20
3c7b6c73-787e-4071-a7d3-aba20aae9619,SKU004219,14229,13391.82,5.88,2026-09-20
15177d09-a411-4493-a2fe-ec8d5497512c,SKU004220,8914,7436.67,16.57,2026-09-20
0024dad5-8bc4-430f-960e-955937b96c34,SKU004221,4987,3882.67,22.14,2026-09-20
889c77ec-ca57-4668-8ee7-982755fb44fc,SKU004222,10684,8724.6,18.34,2026-09-20
4349fdae-5a3b-405d-b60d-116a440c724f,SKU004223,13422,7786.87,41.98,2026-09-20
68ecab0a-8f1f-4e11-a37f-e7d8bb5057b0,SKU004224,5980,5743.12,3.96,2026-09-20
a01e0f55-12d3-4b64-aac6-22b64cf5b8b8,SKU004225,11683,6315.57,45.94,2026-09-20
22583987-563d-409b-8f28-6c61e92d8660,SKU004226,3394,3392.73,0.04,2026-09-20
7a01cd40-0af8-4eee-800a-0ae77d15993f,SKU004227,13541,8397.54,37.98,2026-09-20
085172c1-e1f6-404d-85df-837e9c3c69e5,SKU004228,8354,6868.87,17.78,2026-09-20
a31d116f-fbed-4308-92cd-81e4d1ba2692,SKU004229,6345,4306.49,32.13,2026-09-20
8ff1e06f-2dcd-4433-a4d2-44527a6ba5dc,SKU004230,6434,3638.75,43.44,2026-09-20
af8ef68d-e1ed-4918-873d-2441b53c9da2,SKU004231,10376,5654.93,45.5,2026-09-20
9f562606-ae23-4e29-ad19-2c19d226d99b,SKU004232,11789,7827.25,33.61,2026-09-20
5fd81567-5fc6-4d18-bef8-5dd89bb91835,SKU004233,13166,8928.21,32.19,2026-09-20
d3fa6ce1-0686-4455-8570-35fafe387b48,SKU004234,9360,5206.98,44.37,2026-09-20
191ee8c7-0aca-4b9c-9296-a5533bbd5bda,SKU004235,7773,7074.87,8.98,2026-09-20
0c84b6c9-13ba-4832-a4d5-4e724a9ad8a6,SKU004236,13164,6755.31,48.68,2026-09-20
874a536f-1cbb-432e-91e4-e45d3eb4d41e,SKU004237,8102,5984.81,26.13,2026-09-20
2bbf272c-9e6c-4751-9169-d1c9c0134d30,SKU004238,2307,2231.44,3.28,2026-09-20
dc215454-6232-4784-a3a3-a398985e27b1,SKU004239,9657,5662.06,41.37,2026-09-20
9dd49a70-69f2-4194-93df-2d84997ab687,SKU004240,12457,8213.67,34.06,2026-09-20
3662c5ed-88e5-49ec-bd73-09f39c1e5026,SKU004241,5406,4225.04,21.85,2026-09-20
cb0c4a25-79a8-4313-8420-8e040f123a82,SKU004242,13362,6883.95,48.48,2026-09-20
2b9d792d-9842-470a-8e0b-568a46f1ee41,SKU004243,2845,2468.43,13.24,2026-09-20
6db95bc1-2b89-45d3-9a05-a223968df686,SKU004244,10682,8511.49,20.32,2026-09-20
819796ff-b259-442e-b9bd-ec6249158e15,SKU004245,9291,8171.54,12.05,2026-09-20
c1d1f6aa-fd6a-4249-8975-b7986ae228fe,SKU004246,14340,9335.9,34.9,2026-09-20
d95a6618-7126-45d7-9dd9-0475eb00b662,SKU004247,4519,2950.52,34.71,2026-09-20
afd865d4-0870-42f6-a58c-6c061e6fabba,SKU004248,9081,4721.23,48.01,2026-09-20
38670382-7de9-42b6-a6f9-48df7af8eeea,SKU004249,7810,7094.17,9.17,2026-09-20
333352c7-8959-45b6-858a-5fd53e13460e,SKU004250,8385,8278.71,1.27,2026-09-20
e9afa11a-49d8-4850-aab2-9d05be407d5c,SKU004251,7450,3891.99,47.76,2026-09-20
bd69e246-cea2-445b-b499-894e8c7a5feb,SKU004252,4696,2651.46,43.54,2026-09-20
1b726641-c40a-48d9-b380-8c9f72b50cbb,SKU004253,5515,5385.2,2.35,2026-09-20
c0c05a40-7a88-4583-97bf-11e49e9d2a9d,SKU004254,1947,1656.52,14.92,2026-09-20
f9184df4-469a-4a2b-8f72-4139deb97ded,SKU004255,2190,1885.39,13.91,2026-09-20
cec05f36-f5c0-42dd-aa19-7caa09b49152,SKU004256,9339,7078.29,24.21,2026-09-20
b61b279c-2a81-41e3-9276-64d7f3942aec,SKU004257,14476,10438.13,27.89,2026-09-20
20762a03-d5e4-492c-a347-359240f667be,SKU004258,1059,576.94,45.52,2026-09-20
fc30729a-d75e-4ba9-a5f9-9c519c54a9d0,SKU004259,8818,5323.42,39.63,2026-09-20
40a9bbeb-993f-4429-ae20-2d97d1db0ac4,SKU004260,4275,3183.47,25.53,2026-09-20
5ac2f834-2fa6-4845-902c-ba989d48d406,SKU004261,7493,4411.05,41.13,2026-09-20
a1b995ae-9e86-43ef-b5bb-bbf63c76ffde,SKU004262,11379,8490.26,25.39,2026-09-20
28b4e2ae-c4fd-44b0-a9f3-c8cb039e5632,SKU004263,11826,6130.39,48.16,2026-09-20
76bd59e5-485f-40f9-babb-fc725e8f0272,SKU004264,9013,6031.57,33.08,2026-09-20
ca4a0166-5444-4339-a0ac-82d3cacf298d,SKU004265,10175,10150.77,0.24,2026-09-20
502c72fd-49a3-4da3-a1b5-9740aac81b3f,SKU004266,14070,9261.56,34.18,2026-09-20
95b4928a-dacd-4da6-8696-29650f735bb6,SKU004267,1740,1045.14,39.93,2026-09-20
f27a4e15-1244-4351-9f68-7784de39d4b0,SKU004268,13255,12694.78,4.23,2026-09-20
0cad1f4d-b17f-48ea-b3bd-e18fb66846cf,SKU004269,7862,4049.13,48.5,2026-09-20
c08aa9a9-6baf-4e7d-a93b-398281ea4415,SKU004270,12965,6838.42,47.25,2026-09-20
2c3eef51-e27c-4969-be0c-ed6666ff8029,SKU004271,3418,2461.01,28.0,2026-09-20
6deda404-20f0-43bf-bff1-ed5669a43eed,SKU004272,2618,2189.01,16.39,2026-09-20
24367437-a69c-4ca1-b227-cd32a3e2a6bf,SKU004273,5346,5024.48,6.01,2026-09-20
9cf05b42-f9e6-4ca6-a16c-9e64da5bc671,SKU004274,10505,7423.48,29.33,2026-09-20
05fbadcf-5691-4f4b-be56-ff6fe29c83a4,SKU004275,12690,12652.61,0.29,2026-09-20
3c831429-fae2-4ac9-98b4-4a5e45e22842,SKU004276,12436,11248.25,9.55,2026-09-20
cbd977ed-e368-4d57-86c5-af6077fbd71f,SKU004277,6974,6863.86,1.58,2026-09-20
ddf512a3-e014-47b5-9e57-35db4420e17b,SKU004278,7097,6126.28,13.68,2026-09-20
6e2a72f7-9ab1-43ba-b6dc-b7d431505bbe,SKU004279,8353,6782.0,18.81,2026-09-20
0d980fbd-b78f-4760-96a5-54835d8e79d7,SKU004280,6465,3942.7,39.01,2026-09-20
b00932d1-2bcf-4b80-9999-8290e36110e3,SKU004281,5287,3980.05,24.72,2026-09-20
d6a1d056-2ec6-48bf-824a-53ee93fc33e4,SKU004282,10652,6430.07,39.64,2026-09-20
727d24a3-91e0-4c88-bce4-4cfe5b76bbd7,SKU004283,13256,9952.42,24.92,2026-09-20
918831ea-d1d2-4675-9ac7-13050c02d13f,SKU004284,12768,9726.75,23.82,2026-09-20
26e8129c-ed23-4aee-9dfc-97a719b404df,SKU004285,4451,3456.63,22.34,2026-09-20
686dd6dc-f752-42ab-8bbc-8de2ab318ce2,SKU004286,9612,7549.32,21.46,2026-09-20
cbadf1a6-eb7d-4c2d-a37c-45e64ae53d44,SKU004287,1072,714.29,33.37,2026-09-20
6427e41f-3455-42a2-bed0-38f146a0d134,SKU004288,802,449.77,43.92,2026-09-20
abd5733e-5640-46ed-b482-83b270924c07,SKU004289,8658,5309.56,38.67,2026-09-20
57bc8166-715b-4b57-b26c-7c5e5caba42e,SKU004290,14633,12584.63,14.0,2026-09-20
e0c6ab6f-398b-4675-9611-806ab7a448a8,SKU004291,1341,1022.07,23.78,2026-09-20
07d1cb6b-b3bb-4059-aabe-66c47e043764,SKU004292,10540,6219.44,40.99,2026-09-20
d8e5a9b0-9786-431c-a087-06664ec633c7,SKU004293,2713,2279.24,15.99,2026-09-20
326266de-a563-46fd-b8a6-4d49d69586eb,SKU004294,13498,8245.0,38.92,2026-09-20
3bdff4bd-7ca3-4391-aa77-f79bc98f9ee3,SKU004295,13814,9406.3,31.91,2026-09-20
acffc593-fbe7-43bc-8f25-e21a354218ca,SKU004296,13648,7262.61,46.79,2026-09-20
e28faa62-d5c0-4d19-8534-c5a7c9409b67,SKU004297,13632,9830.95,27.88,2026-09-20
15725fdb-98e1-40ed-a460-f9a93d2ca350,SKU004298,13060,7952.35,39.11,2026-09-20
5e1c1f0e-8063-47d2-8624-078bf979f808,SKU004299,8295,5988.09,27.81,2026-09-20
c3fc7917-34a4-417c-bdec-5bc3476a8010,SKU004300,598,421.48,29.52,2026-09-20
b42720e8-b7a4-49d1-878a-f11128c25c8a,SKU004301,3989,2702.52,32.25,2026-09-20
b1fbfdc3-f90c-4b6a-bc76-f71c926d5e58,SKU004302,11118,7988.22,28.15,2026-09-20
7986d59b-65ba-40f0-9bc6-55dc4b039430,SKU004303,10475,9611.44,8.24,2026-09-20
367c0263-3fb1-4477-8335-0e8811897804,SKU004304,14465,9845.07,31.94,2026-09-20
dd443e8a-5ff3-4179-b4fe-2ce342ac7e5b,SKU004305,6692,6636.62,0.83,2026-09-20
3b146c82-455f-481d-b339-66d98f8addf0,SKU004306,1752,1466.05,16.32,2026-09-20
97a08cb9-09be-40dd-b4b8-2bbc0e3a8348,SKU004307,12097,7305.47,39.61,2026-09-20
cf022f22-7b8f-415d-8822-01c05bd4df0d,SKU004308,1302,919.13,29.41,2026-09-20
fa8ec272-d142-4351-9225-5f593885d709,SKU004309,14840,14213.42,4.22,2026-09-20
302a5131-7126-4f76-8eb9-8a1b7e3949ab,SKU004310,6902,6770.86,1.9,2026-09-20
2b0be8da-03e2-4971-a541-75e41da8e999,SKU004311,10428,5370.59,48.5,2026-09-20
0b48f1bd-6e76-406c-b072-5e8b1f8cd5f4,SKU004312,11166,8697.57,22.11,2026-09-20
898eb7cf-c060-4724-815f-3feb49ad34af,SKU004313,7746,5545.96,28.4,2026-09-20
bad6da29-aaa2-4046-8140-d38363fe0c12,SKU004314,10812,9555.53,11.62,2026-09-20
54ade2c9-25f5-4129-a211-30b6809703b4,SKU004315,4955,2695.26,45.61,2026-09-20
b6e80ee2-b068-473d-a9b5-2ac44a53efa8,SKU004316,10164,8953.17,11.91,2026-09-20
e7e57879-0cb2-4252-b826-98da6a1612db,SKU004317,12164,9671.97,20.49,2026-09-20
b61d7d7e-84d2-4245-82ae-d25ddefae051,SKU004318,6340,4652.52,26.62,2026-09-20
9c35608d-f7c9-46b8-9c03-857e5adca402,SKU004319,5375,3085.04,42.6,2026-09-20
89a738a9-8530-4497-b853-e3c0c22151d3,SKU004320,4872,3016.02,38.09,2026-09-20
8f048aa3-7231-4431-bc50-e13f2faf40b5,SKU004321,1462,1240.69,15.14,2026-09-20
983801e0-f25d-4d03-b62d-ebc0eaef51bb,SKU004322,5490,2999.61,45.36,2026-09-20
c0dfb22c-5ca1-4538-9255-46a3bb7a6ef8,SKU004323,3816,3397.18,10.98,2026-09-20
581568d5-aa45-4afb-80ab-bb4d08df2a19,SKU004324,14191,12371.45,12.82,2026-09-20
